Area,MTU,Fossil Brown coal/Lignite  - Actual Aggregated [MW],Fossil Gas  - Actual Aggregated [MW],Fossil Oil  - Actual Aggregated [MW],Hydro Pumped Storage  - Actual Aggregated [MW],Hydro Water Reservoir  - Actual Aggregated [MW],Solar  - Actual Aggregated [MW],Wind Onshore  - Actual Aggregated [MW]
BZN|GR,2018-08-16 10:00:00,2096.0,1698.0,0.0,30.0,323.0,1172.0,400.0
BZN|GR,2018-08-16 11:00:00,2037.0,1780.0,0.0,30.0,294.0,1281.0,379.0
BZN|GR,2018-08-16 12:00:00,1995.0,1904.0,0.0,4.0,285.0,1353.0,320.0
BZN|GR,2018-08-16 13:00:00,1995.0,2000.0,0.0,0.0,226.0,1217.0,294.0
BZN|GR,2018-08-16 14:00:00,2073.0,1946.0,0.0,0.0,243.0,1026.0,280.0
BZN|GR,2018-08-16 15:00:00,2095.0,1849.0,0.0,0.0,266.0,863.0,336.0
BZN|GR,2018-08-16 16:00:00,2028.0,2029.0,0.0,93.0,492.0,541.0,327.0
BZN|GR,2018-08-16 17:00:00,2017.0,2254.0,0.0,334.0,899.0,246.0,317.0
BZN|GR,2018-08-16 18:00:00,2077.0,2456.0,0.0,353.0,999.0,70.0,261.0
BZN|GR,2018-08-16 19:00:00,2065.0,2807.0,0.0,448.0,1172.0,2.0,186.0
BZN|GR,2018-08-16 20:00:00,2031.0,2805.0,0.0,441.0,1285.0,0.0,181.0
BZN|GR,2018-08-16 21:00:00,2033.0,2651.0,0.0,386.0,1082.0,0.0,160.0
BZN|GR,2018-08-16 22:00:00,2032.0,2612.0,0.0,215.0,718.0,0.0,165.0
BZN|GR,2018-08-16 23:00:00,2019.0,2213.0,0.0,101.0,389.0,0.0,167.0
BZN|GR,2018-08-17 00:00:00,2038.0,1862.0,0.0,90.0,360.0,0.0,181.0
BZN|GR,2018-08-17 01:00:00,2076.0,1839.0,0.0,0.0,190.0,0.0,228.0
BZN|GR,2018-08-17 02:00:00,2085.0,1642.0,0.0,0.0,160.0,0.0,291.0
BZN|GR,2018-08-17 03:00:00,2054.0,1528.0,0.0,0.0,161.0,0.0,334.0
BZN|GR,2018-08-17 04:00:00,2027.0,1496.0,0.0,0.0,187.0,0.0,338.0
BZN|GR,2018-08-17 05:00:00,2077.0,1329.0,0.0,0.0,324.0,1.0,377.0
BZN|GR,2018-08-17 06:00:00,2067.0,1352.0,0.0,2.0,464.0,79.0,393.0
BZN|GR,2018-08-17 07:00:00,2114.0,1558.0,0.0,119.0,817.0,387.0,347.0
BZN|GR,2018-08-17 08:00:00,2233.0,1932.0,0.0,80.0,627.0,790.0,333.0
BZN|GR,2018-08-17 09:00:00,2191.0,2076.0,0.0,0.0,360.0,1144.0,326.0
BZN|GR,2018-08-17 10:00:00,2233.0,2003.0,0.0,0.0,375.0,1429.0,275.0
BZN|GR,2018-08-17 11:00:00,2170.0,2043.0,0.0,0.0,389.0,1570.0,271.0
BZN|GR,2018-08-17 12:00:00,2170.0,2156.0,0.0,0.0,283.0,1574.0,280.0
BZN|GR,2018-08-17 13:00:00,2107.0,2371.0,0.0,0.0,164.0,1451.0,326.0
BZN|GR,2018-08-17 14:00:00,2059.0,2420.0,0.0,0.0,161.0,1257.0,345.0
BZN|GR,2018-08-17 15:00:00,2002.0,2566.0,0.0,42.0,198.0,1017.0,326.0
BZN|GR,2018-08-17 16:00:00,2033.0,2635.0,0.0,123.0,352.0,738.0,300.0
BZN|GR,2018-08-17 17:00:00,2174.0,2712.0,0.0,298.0,720.0,397.0,274.0
BZN|GR,2018-08-17 18:00:00,2267.0,2741.0,0.0,412.0,871.0,94.0,296.0
BZN|GR,2018-08-17 19:00:00,2343.0,2799.0,0.0,422.0,1166.0,1.0,261.0
BZN|GR,2018-08-17 20:00:00,2392.0,2862.0,0.0,538.0,1126.0,0.0,251.0
BZN|GR,2018-08-17 21:00:00,2269.0,2747.0,0.0,282.0,902.0,0.0,295.0
BZN|GR,2018-08-17 22:00:00,2032.0,2580.0,0.0,25.0,777.0,0.0,330.0
BZN|GR,2018-08-17 23:00:00,1881.0,2106.0,0.0,0.0,574.0,0.0,352.0
BZN|GR,2018-08-18 00:00:00,1841.0,1591.0,0.0,0.0,781.0,0.0,439.0
BZN|GR,2018-08-18 01:00:00,1892.0,1481.0,0.0,0.0,536.0,0.0,520.0
BZN|GR,2018-08-18 02:00:00,1913.0,1354.0,0.0,0.0,403.0,0.0,576.0
BZN|GR,2018-08-18 03:00:00,1884.0,1482.0,0.0,0.0,129.0,0.0,625.0
BZN|GR,2018-08-18 04:00:00,1793.0,1459.0,0.0,0.0,127.0,0.0,695.0
BZN|GR,2018-08-18 05:00:00,1764.0,1391.0,0.0,0.0,186.0,1.0,748.0
BZN|GR,2018-08-18 06:00:00,1803.0,1402.0,0.0,18.0,235.0,81.0,736.0
BZN|GR,2018-08-18 07:00:00,1756.0,1096.0,0.0,83.0,711.0,413.0,698.0
BZN|GR,2018-08-18 08:00:00,1770.0,1304.0,0.0,79.0,614.0,867.0,686.0
BZN|GR,2018-08-18 09:00:00,1788.0,1224.0,0.0,6.0,599.0,1248.0,682.0
BZN|GR,2018-08-18 10:00:00,1808.0,1474.0,0.0,0.0,459.0,1513.0,709.0
BZN|GR,2018-08-18 11:00:00,1814.0,1581.0,0.0,0.0,342.0,1631.0,826.0
BZN|GR,2018-08-18 12:00:00,1899.0,1617.0,0.0,0.0,341.0,1635.0,875.0
BZN|GR,2018-08-18 13:00:00,1893.0,1520.0,0.0,0.0,286.0,1559.0,934.0
BZN|GR,2018-08-18 14:00:00,1896.0,1680.0,0.0,0.0,256.0,1407.0,947.0
BZN|GR,2018-08-18 15:00:00,1914.0,1760.0,0.0,0.0,257.0,1122.0,950.0
BZN|GR,2018-08-18 16:00:00,1916.0,2024.0,0.0,13.0,453.0,795.0,851.0
BZN|GR,2018-08-18 17:00:00,1945.0,1883.0,0.0,205.0,761.0,387.0,793.0
BZN|GR,2018-08-18 18:00:00,1936.0,1877.0,0.0,467.0,1065.0,85.0,673.0
BZN|GR,2018-08-18 19:00:00,1932.0,2008.0,0.0,576.0,1295.0,1.0,600.0
BZN|GR,2018-08-18 20:00:00,1978.0,2137.0,0.0,574.0,1320.0,0.0,568.0
BZN|GR,2018-08-18 21:00:00,1919.0,2101.0,0.0,389.0,1195.0,0.0,588.0
BZN|GR,2018-08-18 22:00:00,1925.0,2056.0,0.0,136.0,810.0,0.0,619.0
BZN|GR,2018-08-18 23:00:00,1961.0,1541.0,0.0,95.0,838.0,0.0,665.0
BZN|GR,2018-08-19 00:00:00,2070.0,1154.0,0.0,49.0,681.0,0.0,809.0
BZN|GR,2018-08-19 01:00:00,2076.0,1033.0,0.0,0.0,422.0,0.0,964.0
BZN|GR,2018-08-19 02:00:00,1887.0,928.0,0.0,0.0,268.0,0.0,1131.0
BZN|GR,2018-08-19 03:00:00,1862.0,681.0,0.0,0.0,309.0,0.0,1246.0
BZN|GR,2018-08-19 04:00:00,1841.0,642.0,0.0,0.0,287.0,0.0,1264.0
BZN|GR,2018-08-19 05:00:00,1833.0,599.0,0.0,0.0,342.0,1.0,1292.0
BZN|GR,2018-08-19 06:00:00,1814.0,583.0,0.0,0.0,414.0,81.0,1315.0
BZN|GR,2018-08-19 07:00:00,1819.0,582.0,0.0,0.0,415.0,424.0,1306.0
BZN|GR,2018-08-19 08:00:00,1833.0,521.0,0.0,0.0,367.0,882.0,1329.0
BZN|GR,2018-08-19 09:00:00,1810.0,526.0,0.0,0.0,404.0,1276.0,1329.0
BZN|GR,2018-08-19 10:00:00,1861.0,575.0,0.0,102.0,433.0,1552.0,1315.0
BZN|GR,2018-08-19 11:00:00,1972.0,629.0,0.0,122.0,356.0,1696.0,1286.0
BZN|GR,2018-08-19 12:00:00,1993.0,805.0,0.0,97.0,286.0,1718.0,1278.0
BZN|GR,2018-08-19 13:00:00,2021.0,898.0,0.0,31.0,202.0,1638.0,1266.0
BZN|GR,2018-08-19 14:00:00,2048.0,927.0,0.0,0.0,248.0,1443.0,1259.0
BZN|GR,2018-08-19 15:00:00,2158.0,1020.0,0.0,4.0,232.0,1186.0,1235.0
BZN|GR,2018-08-19 16:00:00,2032.0,1149.0,0.0,100.0,433.0,817.0,1235.0
BZN|GR,2018-08-19 17:00:00,1928.0,1316.0,0.0,159.0,685.0,413.0,1231.0
BZN|GR,2018-08-19 18:00:00,1912.0,1403.0,0.0,300.0,891.0,93.0,1210.0
BZN|GR,2018-08-19 19:00:00,2000.0,1272.0,0.0,460.0,1362.0,1.0,1230.0
BZN|GR,2018-08-19 20:00:00,2166.0,1262.0,0.0,539.0,1452.0,0.0,1249.0
BZN|GR,2018-08-19 21:00:00,2081.0,1275.0,0.0,286.0,1454.0,0.0,1229.0
BZN|GR,2018-08-19 22:00:00,1966.0,1473.0,0.0,121.0,952.0,0.0,1271.0
BZN|GR,2018-08-19 23:00:00,1930.0,1323.0,0.0,17.0,569.0,0.0,1315.0
BZN|GR,2018-08-20 00:00:00,1953.0,1105.0,0.0,0.0,354.0,0.0,1349.0
BZN|GR,2018-08-20 01:00:00,1916.0,1005.0,0.0,0.0,235.0,0.0,1346.0
BZN|GR,2018-08-20 02:00:00,1860.0,946.0,0.0,0.0,204.0,0.0,1353.0
BZN|GR,2018-08-20 03:00:00,1806.0,881.0,0.0,0.0,189.0,0.0,1353.0
BZN|GR,2018-08-20 04:00:00,1808.0,830.0,0.0,0.0,177.0,0.0,1364.0
BZN|GR,2018-08-20 05:00:00,1796.0,692.0,0.0,0.0,248.0,0.0,1371.0
BZN|GR,2018-08-20 06:00:00,1845.0,794.0,0.0,0.0,535.0,76.0,1344.0
BZN|GR,2018-08-20 07:00:00,1884.0,1012.0,0.0,1.0,1149.0,402.0,1347.0
BZN|GR,2018-08-20 08:00:00,2063.0,994.0,0.0,94.0,1083.0,843.0,1371.0
BZN|GR,2018-08-20 09:00:00,2232.0,1031.0,0.0,98.0,897.0,1241.0,1349.0
BZN|GR,2018-08-20 10:00:00,2261.0,1043.0,0.0,98.0,823.0,1494.0,1332.0
BZN|GR,2018-08-20 11:00:00,2262.0,1046.0,0.0,98.0,877.0,1600.0,1298.0
BZN|GR,2018-08-20 12:00:00,2249.0,1228.0,0.0,72.0,874.0,1618.0,1187.0
BZN|GR,2018-08-20 13:00:00,2247.0,1642.0,0.0,0.0,577.0,1559.0,1132.0
BZN|GR,2018-08-20 14:00:00,2118.0,1806.0,0.0,0.0,520.0,1408.0,1076.0
BZN|GR,2018-08-20 15:00:00,2126.0,1920.0,0.0,75.0,515.0,1161.0,1018.0
BZN|GR,2018-08-20 16:00:00,2103.0,2263.0,0.0,128.0,654.0,801.0,977.0
BZN|GR,2018-08-20 17:00:00,2089.0,2454.0,0.0,218.0,963.0,381.0,919.0
BZN|GR,2018-08-20 18:00:00,2101.0,2464.0,0.0,391.0,1260.0,81.0,837.0
BZN|GR,2018-08-20 19:00:00,2098.0,2586.0,0.0,461.0,1446.0,1.0,817.0
BZN|GR,2018-08-20 20:00:00,2093.0,2662.0,0.0,471.0,1423.0,0.0,818.0
BZN|GR,2018-08-20 21:00:00,2091.0,2756.0,0.0,455.0,770.0,0.0,785.0
BZN|GR,2018-08-20 22:00:00,2075.0,2714.0,0.0,258.0,654.0,0.0,736.0
BZN|GR,2018-08-20 23:00:00,1935.0,2292.0,0.0,4.0,224.0,0.0,788.0
BZN|GR,2018-08-21 00:00:00,1764.0,2041.0,0.0,0.0,239.0,0.0,801.0
BZN|GR,2018-08-21 01:00:00,1734.0,1866.0,0.0,0.0,226.0,0.0,884.0
BZN|GR,2018-08-21 02:00:00,1728.0,1698.0,0.0,0.0,153.0,0.0,1020.0
BZN|GR,2018-08-21 03:00:00,1657.0,1562.0,0.0,0.0,154.0,0.0,1117.0
BZN|GR,2018-08-21 04:00:00,1620.0,1565.0,0.0,0.0,145.0,0.0,1166.0
BZN|GR,2018-08-21 05:00:00,1658.0,1537.0,0.0,0.0,209.0,0.0,1183.0
BZN|GR,2018-08-21 06:00:00,1730.0,1664.0,0.0,0.0,384.0,78.0,1200.0
BZN|GR,2018-08-21 07:00:00,1744.0,1775.0,0.0,102.0,1113.0,429.0,1153.0
BZN|GR,2018-08-21 08:00:00,1720.0,1872.0,0.0,332.0,914.0,894.0,1140.0
BZN|GR,2018-08-21 09:00:00,1713.0,2131.0,0.0,225.0,845.0,1273.0,1056.0
BZN|GR,2018-08-21 10:00:00,1655.0,2199.0,0.0,195.0,671.0,1539.0,989.0
BZN|GR,2018-08-21 11:00:00,1704.0,2328.0,0.0,19.0,726.0,1690.0,952.0
BZN|GR,2018-08-21 12:00:00,1729.0,2476.0,0.0,0.0,680.0,1728.0,904.0
BZN|GR,2018-08-21 13:00:00,1718.0,2586.0,0.0,0.0,563.0,1671.0,844.0
BZN|GR,2018-08-21 14:00:00,1745.0,2606.0,0.0,0.0,465.0,1524.0,765.0
BZN|GR,2018-08-21 15:00:00,1783.0,2753.0,0.0,0.0,400.0,1266.0,771.0
BZN|GR,2018-08-21 16:00:00,1889.0,2829.0,0.0,8.0,654.0,879.0,815.0
BZN|GR,2018-08-21 17:00:00,1977.0,2883.0,0.0,129.0,860.0,428.0,808.0
BZN|GR,2018-08-21 18:00:00,2013.0,2885.0,0.0,423.0,1023.0,85.0,695.0
BZN|GR,2018-08-21 19:00:00,1944.0,3073.0,0.0,550.0,1328.0,1.0,575.0
BZN|GR,2018-08-21 20:00:00,2076.0,2944.0,0.0,545.0,1307.0,0.0,616.0
BZN|GR,2018-08-21 21:00:00,2095.0,3057.0,0.0,192.0,969.0,0.0,633.0
BZN|GR,2018-08-21 22:00:00,2015.0,2901.0,0.0,0.0,577.0,0.0,582.0
BZN|GR,2018-08-21 23:00:00,1913.0,2145.0,0.0,0.0,608.0,0.0,566.0
BZN|GR,2018-08-22 00:00:00,1930.0,1350.0,0.0,0.0,914.0,0.0,579.0
BZN|GR,2018-08-22 01:00:00,1912.0,1486.0,0.0,0.0,483.0,0.0,647.0
BZN|GR,2018-08-22 02:00:00,1816.0,1484.0,0.0,0.0,344.0,0.0,696.0
BZN|GR,2018-08-22 03:00:00,1720.0,1482.0,0.0,0.0,319.0,0.0,699.0
BZN|GR,2018-08-22 04:00:00,1717.0,1456.0,0.0,0.0,358.0,0.0,742.0
BZN|GR,2018-08-22 05:00:00,1865.0,1333.0,0.0,0.0,309.0,0.0,837.0
BZN|GR,2018-08-22 06:00:00,1925.0,1447.0,0.0,0.0,376.0,79.0,897.0
BZN|GR,2018-08-22 07:00:00,1904.0,1939.0,0.0,4.0,854.0,433.0,917.0
BZN|GR,2018-08-22 08:00:00,1923.0,1968.0,0.0,83.0,1010.0,903.0,864.0
BZN|GR,2018-08-22 09:00:00,1920.0,2013.0,0.0,83.0,704.0,1289.0,810.0
BZN|GR,2018-08-22 10:00:00,1894.0,2046.0,0.0,111.0,632.0,1552.0,775.0
BZN|GR,2018-08-22 11:00:00,1849.0,2072.0,0.0,88.0,607.0,1701.0,757.0
BZN|GR,2018-08-22 12:00:00,1736.0,2211.0,0.0,101.0,759.0,1740.0,773.0
BZN|GR,2018-08-22 13:00:00,1645.0,2332.0,0.0,31.0,389.0,1594.0,704.0
BZN|GR,2018-08-22 14:00:00,1591.0,2242.0,0.0,0.0,346.0,1485.0,725.0
BZN|GR,2018-08-22 15:00:00,1606.0,2482.0,0.0,77.0,468.0,1234.0,761.0
BZN|GR,2018-08-22 16:00:00,1746.0,2750.0,0.0,203.0,550.0,880.0,764.0
BZN|GR,2018-08-22 17:00:00,1786.0,2808.0,0.0,349.0,765.0,430.0,738.0
BZN|GR,2018-08-22 18:00:00,1784.0,2940.0,0.0,433.0,1013.0,82.0,674.0
BZN|GR,2018-08-22 19:00:00,1869.0,3047.0,0.0,560.0,1412.0,0.0,578.0
BZN|GR,2018-08-22 20:00:00,2019.0,3077.0,0.0,546.0,1269.0,0.0,532.0
BZN|GR,2018-08-22 21:00:00,1902.0,2953.0,0.0,449.0,1124.0,0.0,526.0
BZN|GR,2018-08-22 22:00:00,1885.0,3015.0,0.0,154.0,640.0,0.0,528.0
BZN|GR,2018-08-22 23:00:00,1786.0,2425.0,0.0,37.0,381.0,0.0,529.0
BZN|GR,2018-08-23 00:00:00,1739.0,1772.0,0.0,123.0,529.0,0.0,605.0
BZN|GR,2018-08-23 01:00:00,1754.0,1642.0,0.0,66.0,198.0,0.0,737.0
BZN|GR,2018-08-23 02:00:00,1747.0,1465.0,0.0,0.0,171.0,0.0,869.0
BZN|GR,2018-08-23 03:00:00,1740.0,1345.0,0.0,0.0,176.0,0.0,942.0
BZN|GR,2018-08-23 04:00:00,1743.0,1311.0,0.0,0.0,149.0,0.0,984.0
BZN|GR,2018-08-23 05:00:00,1731.0,1465.0,0.0,0.0,259.0,0.0,1012.0
BZN|GR,2018-08-23 06:00:00,1733.0,1818.0,0.0,0.0,425.0,76.0,979.0
BZN|GR,2018-08-23 07:00:00,1747.0,2311.0,0.0,0.0,802.0,427.0,1006.0
BZN|GR,2018-08-23 08:00:00,1696.0,2332.0,0.0,78.0,885.0,895.0,1006.0
BZN|GR,2018-08-23 09:00:00,1725.0,2252.0,0.0,87.0,692.0,1283.0,1036.0
BZN|GR,2018-08-23 10:00:00,1762.0,2340.0,0.0,0.0,341.0,1560.0,991.0
BZN|GR,2018-08-23 11:00:00,1727.0,2540.0,0.0,0.0,415.0,1719.0,956.0
BZN|GR,2018-08-23 12:00:00,1770.0,2455.0,0.0,0.0,275.0,1758.0,884.0
BZN|GR,2018-08-23 13:00:00,1687.0,2405.0,0.0,0.0,203.0,1700.0,850.0
BZN|GR,2018-08-23 14:00:00,1674.0,2465.0,0.0,0.0,190.0,1527.0,805.0
BZN|GR,2018-08-23 15:00:00,1763.0,2593.0,0.0,0.0,159.0,1255.0,768.0
BZN|GR,2018-08-23 16:00:00,1773.0,3058.0,0.0,152.0,208.0,870.0,772.0
BZN|GR,2018-08-23 17:00:00,1830.0,3097.0,0.0,333.0,748.0,420.0,717.0
BZN|GR,2018-08-23 18:00:00,1947.0,3194.0,0.0,400.0,999.0,80.0,650.0
BZN|GR,2018-08-23 19:00:00,1901.0,3177.0,0.0,570.0,1276.0,0.0,613.0
BZN|GR,2018-08-23 20:00:00,1881.0,3188.0,0.0,570.0,1283.0,0.0,572.0
BZN|GR,2018-08-23 21:00:00,1810.0,3087.0,0.0,351.0,1213.0,0.0,516.0
BZN|GR,2018-08-23 22:00:00,1793.0,2962.0,0.0,153.0,847.0,0.0,486.0
BZN|GR,2018-08-23 23:00:00,1786.0,2427.0,0.0,6.0,388.0,0.0,522.0
BZN|GR,2018-08-24 00:00:00,1803.0,2062.0,0.0,0.0,411.0,0.0,580.0
BZN|GR,2018-08-24 01:00:00,1811.0,1665.0,0.0,0.0,261.0,0.0,641.0
BZN|GR,2018-08-24 02:00:00,1838.0,1379.0,0.0,0.0,267.0,0.0,665.0
BZN|GR,2018-08-24 03:00:00,1795.0,1297.0,0.0,0.0,176.0,0.0,733.0
BZN|GR,2018-08-24 04:00:00,1829.0,1270.0,0.0,0.0,237.0,0.0,764.0
BZN|GR,2018-08-24 05:00:00,1956.0,1293.0,0.0,0.0,242.0,0.0,747.0
BZN|GR,2018-08-24 06:00:00,1992.0,1616.0,0.0,0.0,373.0,74.0,711.0
BZN|GR,2018-08-24 07:00:00,2041.0,2174.0,0.0,0.0,763.0,404.0,673.0
BZN|GR,2018-08-24 08:00:00,2109.0,2350.0,0.0,0.0,858.0,859.0,618.0
BZN|GR,2018-08-24 09:00:00,2134.0,2566.0,0.0,58.0,703.0,1234.0,564.0
BZN|GR,2018-08-24 10:00:00,2075.0,2660.0,0.0,57.0,387.0,1498.0,541.0
BZN|GR,2018-08-24 11:00:00,2052.0,2616.0,0.0,0.0,277.0,1644.0,482.0
BZN|GR,2018-08-24 12:00:00,2044.0,2724.0,0.0,0.0,282.0,1670.0,389.0
BZN|GR,2018-08-24 13:00:00,2094.0,2606.0,0.0,0.0,163.0,1613.0,371.0
BZN|GR,2018-08-24 14:00:00,2089.0,2558.0,0.0,9.0,150.0,1445.0,373.0
BZN|GR,2018-08-24 15:00:00,2018.0,2693.0,0.0,167.0,194.0,1172.0,364.0
BZN|GR,2018-08-24 16:00:00,2090.0,3023.0,0.0,237.0,367.0,783.0,366.0
BZN|GR,2018-08-24 17:00:00,2179.0,3155.0,0.0,285.0,763.0,352.0,347.0
BZN|GR,2018-08-24 18:00:00,2181.0,3032.0,0.0,503.0,1131.0,61.0,273.0
BZN|GR,2018-08-24 19:00:00,2119.0,3046.0,0.0,571.0,1561.0,0.0,178.0
BZN|GR,2018-08-24 20:00:00,2183.0,3142.0,0.0,570.0,1360.0,0.0,131.0
BZN|GR,2018-08-24 21:00:00,2104.0,3006.0,0.0,358.0,1223.0,0.0,142.0
BZN|GR,2018-08-24 22:00:00,2038.0,2915.0,0.0,165.0,829.0,0.0,147.0
BZN|GR,2018-08-24 23:00:00,2047.0,2543.0,0.0,0.0,555.0,0.0,142.0
BZN|GR,2018-08-25 00:00:00,2075.0,2136.0,0.0,0.0,426.0,0.0,142.0
BZN|GR,2018-08-25 01:00:00,2089.0,2012.0,0.0,0.0,172.0,0.0,126.0
BZN|GR,2018-08-25 02:00:00,2105.0,1839.0,0.0,0.0,101.0,0.0,123.0
BZN|GR,2018-08-25 03:00:00,2064.0,1808.0,0.0,0.0,56.0,0.0,115.0
BZN|GR,2018-08-25 04:00:00,2128.0,1714.0,0.0,0.0,78.0,0.0,111.0
BZN|GR,2018-08-25 05:00:00,2109.0,1653.0,0.0,0.0,188.0,0.0,110.0
BZN|GR,2018-08-25 06:00:00,1953.0,1756.0,0.0,0.0,271.0,73.0,118.0
BZN|GR,2018-08-25 07:00:00,1892.0,2044.0,0.0,0.0,342.0,400.0,115.0
BZN|GR,2018-08-25 08:00:00,1835.0,2129.0,0.0,0.0,462.0,850.0,104.0
BZN|GR,2018-08-25 09:00:00,1851.0,2094.0,0.0,0.0,408.0,1222.0,92.0
BZN|GR,2018-08-25 10:00:00,1926.0,2133.0,0.0,0.0,490.0,1462.0,93.0
BZN|GR,2018-08-25 11:00:00,1994.0,2219.0,0.0,0.0,303.0,1595.0,105.0
BZN|GR,2018-08-25 12:00:00,1887.0,2297.0,0.0,0.0,278.0,1619.0,123.0
BZN|GR,2018-08-25 13:00:00,1842.0,2350.0,0.0,0.0,193.0,1503.0,170.0
BZN|GR,2018-08-25 14:00:00,1891.0,2352.0,0.0,0.0,165.0,1291.0,201.0
BZN|GR,2018-08-25 15:00:00,1986.0,2370.0,0.0,0.0,188.0,1025.0,239.0
BZN|GR,2018-08-25 16:00:00,1966.0,2340.0,0.0,4.0,316.0,644.0,258.0
BZN|GR,2018-08-25 17:00:00,1920.0,2396.0,0.0,106.0,600.0,272.0,243.0
BZN|GR,2018-08-25 18:00:00,1930.0,2453.0,0.0,255.0,871.0,51.0,187.0
BZN|GR,2018-08-25 19:00:00,1916.0,2559.0,0.0,549.0,1265.0,0.0,149.0
BZN|GR,2018-08-25 20:00:00,1937.0,2614.0,0.0,554.0,1266.0,0.0,113.0
BZN|GR,2018-08-25 21:00:00,1940.0,2639.0,0.0,377.0,945.0,0.0,98.0
BZN|GR,2018-08-25 22:00:00,1928.0,2507.0,0.0,167.0,464.0,0.0,77.0
BZN|GR,2018-08-25 23:00:00,1880.0,2202.0,0.0,326.0,677.0,0.0,64.0
BZN|GR,2018-08-26 00:00:00,1933.0,1947.0,0.0,164.0,740.0,0.0,55.0
BZN|GR,2018-08-26 01:00:00,1978.0,1640.0,0.0,17.0,607.0,0.0,55.0
BZN|GR,2018-08-26 02:00:00,1934.0,1627.0,0.0,0.0,391.0,0.0,58.0
BZN|GR,2018-08-26 03:00:00,1902.0,1609.0,0.0,0.0,161.0,0.0,52.0
BZN|GR,2018-08-26 04:00:00,1848.0,1514.0,0.0,0.0,280.0,0.0,52.0
BZN|GR,2018-08-26 05:00:00,1892.0,1281.0,0.0,0.0,414.0,0.0,49.0
BZN|GR,2018-08-26 06:00:00,1861.0,1230.0,0.0,0.0,353.0,69.0,52.0
BZN|GR,2018-08-26 07:00:00,1822.0,1282.0,0.0,0.0,334.0,375.0,60.0
BZN|GR,2018-08-26 08:00:00,1767.0,1109.0,0.0,0.0,418.0,811.0,66.0
BZN|GR,2018-08-26 09:00:00,1748.0,1136.0,0.0,0.0,441.0,1158.0,80.0
BZN|GR,2018-08-26 10:00:00,1762.0,1216.0,0.0,0.0,324.0,1388.0,109.0
BZN|GR,2018-08-26 11:00:00,1740.0,1356.0,0.0,0.0,244.0,1512.0,141.0
BZN|GR,2018-08-26 12:00:00,1691.0,1404.0,0.0,0.0,182.0,1475.0,211.0
BZN|GR,2018-08-26 13:00:00,1660.0,1269.0,0.0,0.0,160.0,1410.0,283.0
BZN|GR,2018-08-26 14:00:00,1657.0,1310.0,0.0,0.0,181.0,1233.0,348.0
BZN|GR,2018-08-26 15:00:00,1675.0,1471.0,0.0,0.0,188.0,965.0,374.0
BZN|GR,2018-08-26 16:00:00,1683.0,1642.0,0.0,0.0,206.0,686.0,370.0
BZN|GR,2018-08-26 17:00:00,1686.0,2010.0,0.0,0.0,395.0,300.0,358.0
BZN|GR,2018-08-26 18:00:00,1707.0,2318.0,0.0,9.0,646.0,60.0,304.0
BZN|GR,2018-08-26 19:00:00,1807.0,2314.0,0.0,425.0,1111.0,0.0,282.0
BZN|GR,2018-08-26 20:00:00,1869.0,2635.0,0.0,504.0,1291.0,0.0,273.0
BZN|GR,2018-08-26 21:00:00,1877.0,2504.0,0.0,432.0,1189.0,0.0,273.0
BZN|GR,2018-08-26 22:00:00,1860.0,2456.0,0.0,94.0,903.0,0.0,252.0
BZN|GR,2018-08-26 23:00:00,1876.0,2459.0,0.0,78.0,398.0,0.0,221.0
BZN|GR,2018-08-27 00:00:00,1882.0,1991.0,0.0,9.0,390.0,0.0,223.0
BZN|GR,2018-08-27 01:00:00,1885.0,1656.0,0.0,0.0,218.0,0.0,204.0
BZN|GR,2018-08-27 02:00:00,1868.0,1448.0,0.0,0.0,131.0,0.0,183.0
BZN|GR,2018-08-27 03:00:00,1864.0,1410.0,0.0,0.0,74.0,0.0,186.0
BZN|GR,2018-08-27 04:00:00,1852.0,1455.0,0.0,0.0,109.0,0.0,160.0
BZN|GR,2018-08-27 05:00:00,1890.0,1446.0,0.0,0.0,255.0,0.0,145.0
BZN|GR,2018-08-27 06:00:00,1876.0,1548.0,0.0,0.0,464.0,59.0,151.0
BZN|GR,2018-08-27 07:00:00,1922.0,1928.0,0.0,0.0,768.0,299.0,154.0
BZN|GR,2018-08-27 08:00:00,1968.0,2325.0,0.0,0.0,606.0,653.0,145.0
BZN|GR,2018-08-27 09:00:00,2004.0,2195.0,0.0,115.0,597.0,920.0,185.0
BZN|GR,2018-08-27 10:00:00,2068.0,2289.0,0.0,107.0,544.0,1080.0,245.0
BZN|GR,2018-08-27 11:00:00,2097.0,2324.0,0.0,0.0,395.0,1131.0,309.0
BZN|GR,2018-08-27 12:00:00,2119.0,2460.0,0.0,0.0,516.0,1042.0,361.0
BZN|GR,2018-08-27 13:00:00,2006.0,2331.0,0.0,0.0,191.0,896.0,416.0
BZN|GR,2018-08-27 14:00:00,1917.0,2202.0,0.0,0.0,128.0,909.0,564.0
BZN|GR,2018-08-27 15:00:00,1821.0,2130.0,0.0,0.0,123.0,667.0,737.0
BZN|GR,2018-08-27 16:00:00,1740.0,2327.0,0.0,5.0,184.0,425.0,681.0
BZN|GR,2018-08-27 17:00:00,1731.0,2708.0,0.0,60.0,541.0,179.0,487.0
BZN|GR,2018-08-27 18:00:00,1768.0,2602.0,0.0,223.0,761.0,33.0,390.0
